A,B
./datasets/original/C2_TrainDev/trainA/23671.png,./datasets/original/C2_TrainDev/trainB/23671.png
./datasets/original/C2_TrainDev/trainA/46379.png,./datasets/original/C2_TrainDev/trainB/46379.png
./datasets/original/C2_TrainDev/trainA/37914.png,./datasets/original/C2_TrainDev/trainB/37914.png
./datasets/original/C2_TrainDev/trainA/40876.png,./datasets/original/C2_TrainDev/trainB/40876.png
./datasets/original/C2_TrainDev/trainA/47195.png,./datasets/original/C2_TrainDev/trainB/47195.png
./datasets/original/C2_TrainDev/trainA/41834.png,./datasets/original/C2_TrainDev/trainB/41834.png
./datasets/original/C2_TrainDev/trainA/09781.png,./datasets/original/C2_TrainDev/trainB/09781.png
./datasets/original/C2_TrainDev/trainA/24708.png,./datasets/original/C2_TrainDev/trainB/24708.png
./datasets/original/C2_TrainDev/trainA/27230.png,./datasets/original/C2_TrainDev/trainB/27230.png
./datasets/original/C2_TrainDev/trainA/07542.png,./datasets/original/C2_TrainDev/trainB/07542.png
./datasets/original/C2_TrainDev/trainA/36958.png,./datasets/original/C2_TrainDev/trainB/36958.png
./datasets/original/C2_TrainDev/trainA/42094.png,./datasets/original/C2_TrainDev/trainB/42094.png
./datasets/original/C2_TrainDev/trainA/39056.png,./datasets/original/C2_TrainDev/trainB/39056.png
./datasets/original/C2_TrainDev/trainA/25159.png,./datasets/original/C2_TrainDev/trainB/25159.png
./datasets/original/C2_TrainDev/trainA/31257.png,./datasets/original/C2_TrainDev/trainB/31257.png
./datasets/original/C2_TrainDev/trainA/43258.png,./datasets/original/C2_TrainDev/trainB/43258.png
./datasets/original/C2_TrainDev/trainA/34903.png,./datasets/original/C2_TrainDev/trainB/34903.png
./datasets/original/C2_TrainDev/trainA/17943.png,./datasets/original/C2_TrainDev/trainB/17943.png
./datasets/original/C2_TrainDev/trainA/00212.png,./datasets/original/C2_TrainDev/trainB/00212.png
./datasets/original/C2_TrainDev/trainA/10062.png,./datasets/original/C2_TrainDev/trainB/10062.png
./datasets/original/C2_TrainDev/trainA/19316.png,./datasets/original/C2_TrainDev/trainB/19316.png
./datasets/original/C2_TrainDev/trainA/29710.png,./datasets/original/C2_TrainDev/trainB/29710.png
./datasets/original/C2_TrainDev/trainA/14621.png,./datasets/original/C2_TrainDev/trainB/14621.png
./datasets/original/C2_TrainDev/trainA/43586.png,./datasets/original/C2_TrainDev/trainB/43586.png
./datasets/original/C2_TrainDev/trainA/40224.png,./datasets/original/C2_TrainDev/trainB/40224.png
./datasets/original/C2_TrainDev/trainA/06357.png,./datasets/original/C2_TrainDev/trainB/06357.png
./datasets/original/C2_TrainDev/trainA/42819.png,./datasets/original/C2_TrainDev/trainB/42819.png
./datasets/original/C2_TrainDev/trainA/24181.png,./datasets/original/C2_TrainDev/trainB/24181.png
./datasets/original/C2_TrainDev/trainA/01634.png,./datasets/original/C2_TrainDev/trainB/01634.png
./datasets/original/C2_TrainDev/trainA/30674.png,./datasets/original/C2_TrainDev/trainB/30674.png
./datasets/original/C2_TrainDev/trainA/15764.png,./datasets/original/C2_TrainDev/trainB/15764.png
./datasets/original/C2_TrainDev/trainA/47607.png,./datasets/original/C2_TrainDev/trainB/47607.png
./datasets/original/C2_TrainDev/trainA/02181.png,./datasets/original/C2_TrainDev/trainB/02181.png
./datasets/original/C2_TrainDev/trainA/20051.png,./datasets/original/C2_TrainDev/trainB/20051.png
./datasets/original/C2_TrainDev/trainA/27734.png,./datasets/original/C2_TrainDev/trainB/27734.png
./datasets/original/C2_TrainDev/trainA/08695.png,./datasets/original/C2_TrainDev/trainB/08695.png
./datasets/original/C2_TrainDev/trainA/08508.png,./datasets/original/C2_TrainDev/trainB/08508.png
./datasets/original/C2_TrainDev/trainA/16047.png,./datasets/original/C2_TrainDev/trainB/16047.png
./datasets/original/C2_TrainDev/trainA/18077.png,./datasets/original/C2_TrainDev/trainB/18077.png
./datasets/original/C2_TrainDev/trainA/08621.png,./datasets/original/C2_TrainDev/trainB/08621.png
./datasets/original/C2_TrainDev/trainA/44296.png,./datasets/original/C2_TrainDev/trainB/44296.png
./datasets/original/C2_TrainDev/trainA/23407.png,./datasets/original/C2_TrainDev/trainB/23407.png
./datasets/original/C2_TrainDev/trainA/21652.png,./datasets/original/C2_TrainDev/trainB/21652.png
./datasets/original/C2_TrainDev/trainA/47634.png,./datasets/original/C2_TrainDev/trainB/47634.png
./datasets/original/C2_TrainDev/trainA/29244.png,./datasets/original/C2_TrainDev/trainB/29244.png
./datasets/original/C2_TrainDev/trainA/01457.png,./datasets/original/C2_TrainDev/trainB/01457.png
./datasets/original/C2_TrainDev/trainA/26156.png,./datasets/original/C2_TrainDev/trainB/26156.png
./datasets/original/C2_TrainDev/trainA/43906.png,./datasets/original/C2_TrainDev/trainB/43906.png
./datasets/original/C2_TrainDev/trainA/24772.png,./datasets/original/C2_TrainDev/trainB/24772.png
./datasets/original/C2_TrainDev/trainA/11675.png,./datasets/original/C2_TrainDev/trainB/11675.png
./datasets/original/C2_TrainDev/trainA/10973.png,./datasets/original/C2_TrainDev/trainB/10973.png
./datasets/original/C2_TrainDev/trainA/37351.png,./datasets/original/C2_TrainDev/trainB/37351.png
./datasets/original/C2_TrainDev/trainA/21369.png,./datasets/original/C2_TrainDev/trainB/21369.png
./datasets/original/C2_TrainDev/trainA/04995.png,./datasets/original/C2_TrainDev/trainB/04995.png
./datasets/original/C2_TrainDev/trainA/42283.png,./datasets/original/C2_TrainDev/trainB/42283.png
./datasets/original/C2_TrainDev/trainA/31242.png,./datasets/original/C2_TrainDev/trainB/31242.png
./datasets/original/C2_TrainDev/trainA/07314.png,./datasets/original/C2_TrainDev/trainB/07314.png
./datasets/original/C2_TrainDev/trainA/32474.png,./datasets/original/C2_TrainDev/trainB/32474.png
./datasets/original/C2_TrainDev/trainA/04732.png,./datasets/original/C2_TrainDev/trainB/04732.png
./datasets/original/C2_TrainDev/trainA/46685.png,./datasets/original/C2_TrainDev/trainB/46685.png
./datasets/original/C2_TrainDev/trainA/08456.png,./datasets/original/C2_TrainDev/trainB/08456.png
./datasets/original/C2_TrainDev/trainA/12501.png,./datasets/original/C2_TrainDev/trainB/12501.png
./datasets/original/C2_TrainDev/trainA/05029.png,./datasets/original/C2_TrainDev/trainB/05029.png
./datasets/original/C2_TrainDev/trainA/00157.png,./datasets/original/C2_TrainDev/trainB/00157.png
./datasets/original/C2_TrainDev/trainA/02354.png,./datasets/original/C2_TrainDev/trainB/02354.png
./datasets/original/C2_TrainDev/trainA/40563.png,./datasets/original/C2_TrainDev/trainB/40563.png
./datasets/original/C2_TrainDev/trainA/19897.png,./datasets/original/C2_TrainDev/trainB/19897.png
./datasets/original/C2_TrainDev/trainA/33041.png,./datasets/original/C2_TrainDev/trainB/33041.png
./datasets/original/C2_TrainDev/trainA/25264.png,./datasets/original/C2_TrainDev/trainB/25264.png
./datasets/original/C2_TrainDev/trainA/13590.png,./datasets/original/C2_TrainDev/trainB/13590.png
./datasets/original/C2_TrainDev/trainA/17262.png,./datasets/original/C2_TrainDev/trainB/17262.png
./datasets/original/C2_TrainDev/trainA/49014.png,./datasets/original/C2_TrainDev/trainB/49014.png
./datasets/original/C2_TrainDev/trainA/26962.png,./datasets/original/C2_TrainDev/trainB/26962.png
./datasets/original/C2_TrainDev/trainA/09507.png,./datasets/original/C2_TrainDev/trainB/09507.png
./datasets/original/C2_TrainDev/trainA/19242.png,./datasets/original/C2_TrainDev/trainB/19242.png
./datasets/original/C2_TrainDev/trainA/45199.png,./datasets/original/C2_TrainDev/trainB/45199.png
./datasets/original/C2_TrainDev/trainA/06288.png,./datasets/original/C2_TrainDev/trainB/06288.png
./datasets/original/C2_TrainDev/trainA/41422.png,./datasets/original/C2_TrainDev/trainB/41422.png
./datasets/original/C2_TrainDev/trainA/04337.png,./datasets/original/C2_TrainDev/trainB/04337.png
./datasets/original/C2_TrainDev/trainA/37027.png,./datasets/original/C2_TrainDev/trainB/37027.png
./datasets/original/C2_TrainDev/trainA/29747.png,./datasets/original/C2_TrainDev/trainB/29747.png
./datasets/original/C2_TrainDev/trainA/20064.png,./datasets/original/C2_TrainDev/trainB/20064.png
./datasets/original/C2_TrainDev/trainA/06445.png,./datasets/original/C2_TrainDev/trainB/06445.png
./datasets/original/C2_TrainDev/trainA/15336.png,./datasets/original/C2_TrainDev/trainB/15336.png
./datasets/original/C2_TrainDev/trainA/02830.png,./datasets/original/C2_TrainDev/trainB/02830.png
./datasets/original/C2_TrainDev/trainA/42254.png,./datasets/original/C2_TrainDev/trainB/42254.png
./datasets/original/C2_TrainDev/trainA/04886.png,./datasets/original/C2_TrainDev/trainB/04886.png
./datasets/original/C2_TrainDev/trainA/04331.png,./datasets/original/C2_TrainDev/trainB/04331.png
./datasets/original/C2_TrainDev/trainA/11284.png,./datasets/original/C2_TrainDev/trainB/11284.png
./datasets/original/C2_TrainDev/trainA/07501.png,./datasets/original/C2_TrainDev/trainB/07501.png
./datasets/original/C2_TrainDev/trainA/08646.png,./datasets/original/C2_TrainDev/trainB/08646.png
./datasets/original/C2_TrainDev/trainA/36747.png,./datasets/original/C2_TrainDev/trainB/36747.png
./datasets/original/C2_TrainDev/trainA/11936.png,./datasets/original/C2_TrainDev/trainB/11936.png
./datasets/original/C2_TrainDev/trainA/31305.png,./datasets/original/C2_TrainDev/trainB/31305.png
./datasets/original/C2_TrainDev/trainA/19311.png,./datasets/original/C2_TrainDev/trainB/19311.png
./datasets/original/C2_TrainDev/trainA/02322.png,./datasets/original/C2_TrainDev/trainB/02322.png
./datasets/original/C2_TrainDev/trainA/12867.png,./datasets/original/C2_TrainDev/trainB/12867.png
./datasets/original/C2_TrainDev/trainA/09382.png,./datasets/original/C2_TrainDev/trainB/09382.png
./datasets/original/C2_TrainDev/trainA/07558.png,./datasets/original/C2_TrainDev/trainB/07558.png
./datasets/original/C2_TrainDev/trainA/07759.png,./datasets/original/C2_TrainDev/trainB/07759.png
./datasets/original/C2_TrainDev/trainA/43188.png,./datasets/original/C2_TrainDev/trainB/43188.png
./datasets/original/C2_TrainDev/trainA/02978.png,./datasets/original/C2_TrainDev/trainB/02978.png
./datasets/original/C2_TrainDev/trainA/48452.png,./datasets/original/C2_TrainDev/trainB/48452.png
./datasets/original/C2_TrainDev/trainA/11498.png,./datasets/original/C2_TrainDev/trainB/11498.png
./datasets/original/C2_TrainDev/trainA/29689.png,./datasets/original/C2_TrainDev/trainB/29689.png
./datasets/original/C2_TrainDev/trainA/38789.png,./datasets/original/C2_TrainDev/trainB/38789.png
./datasets/original/C2_TrainDev/trainA/07791.png,./datasets/original/C2_TrainDev/trainB/07791.png
./datasets/original/C2_TrainDev/trainA/44320.png,./datasets/original/C2_TrainDev/trainB/44320.png
./datasets/original/C2_TrainDev/trainA/06697.png,./datasets/original/C2_TrainDev/trainB/06697.png
./datasets/original/C2_TrainDev/trainA/45546.png,./datasets/original/C2_TrainDev/trainB/45546.png
./datasets/original/C2_TrainDev/trainA/25884.png,./datasets/original/C2_TrainDev/trainB/25884.png
./datasets/original/C2_TrainDev/trainA/28561.png,./datasets/original/C2_TrainDev/trainB/28561.png
./datasets/original/C2_TrainDev/trainA/06835.png,./datasets/original/C2_TrainDev/trainB/06835.png
./datasets/original/C2_TrainDev/trainA/14508.png,./datasets/original/C2_TrainDev/trainB/14508.png
./datasets/original/C2_TrainDev/trainA/12071.png,./datasets/original/C2_TrainDev/trainB/12071.png
./datasets/original/C2_TrainDev/trainA/47586.png,./datasets/original/C2_TrainDev/trainB/47586.png
./datasets/original/C2_TrainDev/trainA/27965.png,./datasets/original/C2_TrainDev/trainB/27965.png
./datasets/original/C2_TrainDev/trainA/37891.png,./datasets/original/C2_TrainDev/trainB/37891.png
./datasets/original/C2_TrainDev/trainA/17501.png,./datasets/original/C2_TrainDev/trainB/17501.png
./datasets/original/C2_TrainDev/trainA/22404.png,./datasets/original/C2_TrainDev/trainB/22404.png
./datasets/original/C2_TrainDev/trainA/33662.png,./datasets/original/C2_TrainDev/trainB/33662.png
./datasets/original/C2_TrainDev/trainA/45832.png,./datasets/original/C2_TrainDev/trainB/45832.png
./datasets/original/C2_TrainDev/trainA/28578.png,./datasets/original/C2_TrainDev/trainB/28578.png
./datasets/original/C2_TrainDev/trainA/04378.png,./datasets/original/C2_TrainDev/trainB/04378.png
./datasets/original/C2_TrainDev/trainA/41001.png,./datasets/original/C2_TrainDev/trainB/41001.png
./datasets/original/C2_TrainDev/trainA/15352.png,./datasets/original/C2_TrainDev/trainB/15352.png
./datasets/original/C2_TrainDev/trainA/00144.png,./datasets/original/C2_TrainDev/trainB/00144.png
./datasets/original/C2_TrainDev/trainA/42659.png,./datasets/original/C2_TrainDev/trainB/42659.png
./datasets/original/C2_TrainDev/trainA/31188.png,./datasets/original/C2_TrainDev/trainB/31188.png
./datasets/original/C2_TrainDev/trainA/01437.png,./datasets/original/C2_TrainDev/trainB/01437.png
./datasets/original/C2_TrainDev/trainA/04613.png,./datasets/original/C2_TrainDev/trainB/04613.png
./datasets/original/C2_TrainDev/trainA/12494.png,./datasets/original/C2_TrainDev/trainB/12494.png
./datasets/original/C2_TrainDev/trainA/25348.png,./datasets/original/C2_TrainDev/trainB/25348.png
./datasets/original/C2_TrainDev/trainA/08315.png,./datasets/original/C2_TrainDev/trainB/08315.png
./datasets/original/C2_TrainDev/trainA/44331.png,./datasets/original/C2_TrainDev/trainB/44331.png
./datasets/original/C2_TrainDev/trainA/46534.png,./datasets/original/C2_TrainDev/trainB/46534.png
./datasets/original/C2_TrainDev/trainA/30359.png,./datasets/original/C2_TrainDev/trainB/30359.png
./datasets/original/C2_TrainDev/trainA/40978.png,./datasets/original/C2_TrainDev/trainB/40978.png
./datasets/original/C2_TrainDev/trainA/08222.png,./datasets/original/C2_TrainDev/trainB/08222.png
./datasets/original/C2_TrainDev/trainA/23701.png,./datasets/original/C2_TrainDev/trainB/23701.png
./datasets/original/C2_TrainDev/trainA/43185.png,./datasets/original/C2_TrainDev/trainB/43185.png
./datasets/original/C2_TrainDev/trainA/43480.png,./datasets/original/C2_TrainDev/trainB/43480.png
./datasets/original/C2_TrainDev/trainA/13210.png,./datasets/original/C2_TrainDev/trainB/13210.png
./datasets/original/C2_TrainDev/trainA/27345.png,./datasets/original/C2_TrainDev/trainB/27345.png
./datasets/original/C2_TrainDev/trainA/00343.png,./datasets/original/C2_TrainDev/trainB/00343.png
./datasets/original/C2_TrainDev/trainA/36586.png,./datasets/original/C2_TrainDev/trainB/36586.png
./datasets/original/C2_TrainDev/trainA/04685.png,./datasets/original/C2_TrainDev/trainB/04685.png
./datasets/original/C2_TrainDev/trainA/42038.png,./datasets/original/C2_TrainDev/trainB/42038.png
./datasets/original/C2_TrainDev/trainA/36227.png,./datasets/original/C2_TrainDev/trainB/36227.png
./datasets/original/C2_TrainDev/trainA/48241.png,./datasets/original/C2_TrainDev/trainB/48241.png
./datasets/original/C2_TrainDev/trainA/41105.png,./datasets/original/C2_TrainDev/trainB/41105.png
./datasets/original/C2_TrainDev/trainA/46024.png,./datasets/original/C2_TrainDev/trainB/46024.png
./datasets/original/C2_TrainDev/trainA/38700.png,./datasets/original/C2_TrainDev/trainB/38700.png
./datasets/original/C2_TrainDev/trainA/05770.png,./datasets/original/C2_TrainDev/trainB/05770.png
./datasets/original/C2_TrainDev/trainA/21851.png,./datasets/original/C2_TrainDev/trainB/21851.png
./datasets/original/C2_TrainDev/trainA/14789.png,./datasets/original/C2_TrainDev/trainB/14789.png
./datasets/original/C2_TrainDev/trainA/16096.png,./datasets/original/C2_TrainDev/trainB/16096.png
./datasets/original/C2_TrainDev/trainA/44169.png,./datasets/original/C2_TrainDev/trainB/44169.png
./datasets/original/C2_TrainDev/trainA/40332.png,./datasets/original/C2_TrainDev/trainB/40332.png
./datasets/original/C2_TrainDev/trainA/16184.png,./datasets/original/C2_TrainDev/trainB/16184.png
./datasets/original/C2_TrainDev/trainA/37193.png,./datasets/original/C2_TrainDev/trainB/37193.png
./datasets/original/C2_TrainDev/trainA/26045.png,./datasets/original/C2_TrainDev/trainB/26045.png
./datasets/original/C2_TrainDev/trainA/45339.png,./datasets/original/C2_TrainDev/trainB/45339.png
./datasets/original/C2_TrainDev/trainA/22434.png,./datasets/original/C2_TrainDev/trainB/22434.png
./datasets/original/C2_TrainDev/trainA/20281.png,./datasets/original/C2_TrainDev/trainB/20281.png
./datasets/original/C2_TrainDev/trainA/32150.png,./datasets/original/C2_TrainDev/trainB/32150.png
./datasets/original/C2_TrainDev/trainA/05336.png,./datasets/original/C2_TrainDev/trainB/05336.png
./datasets/original/C2_TrainDev/trainA/40919.png,./datasets/original/C2_TrainDev/trainB/40919.png
./datasets/original/C2_TrainDev/trainA/23322.png,./datasets/original/C2_TrainDev/trainB/23322.png
./datasets/original/C2_TrainDev/trainA/12664.png,./datasets/original/C2_TrainDev/trainB/12664.png
./datasets/original/C2_TrainDev/trainA/17727.png,./datasets/original/C2_TrainDev/trainB/17727.png
./datasets/original/C2_TrainDev/trainA/12628.png,./datasets/original/C2_TrainDev/trainB/12628.png
./datasets/original/C2_TrainDev/trainA/41888.png,./datasets/original/C2_TrainDev/trainB/41888.png
./datasets/original/C2_TrainDev/trainA/32266.png,./datasets/original/C2_TrainDev/trainB/32266.png
./datasets/original/C2_TrainDev/trainA/20458.png,./datasets/original/C2_TrainDev/trainB/20458.png
./datasets/original/C2_TrainDev/trainA/36204.png,./datasets/original/C2_TrainDev/trainB/36204.png
./datasets/original/C2_TrainDev/trainA/01741.png,./datasets/original/C2_TrainDev/trainB/01741.png
./datasets/original/C2_TrainDev/trainA/44806.png,./datasets/original/C2_TrainDev/trainB/44806.png
./datasets/original/C2_TrainDev/trainA/48301.png,./datasets/original/C2_TrainDev/trainB/48301.png
./datasets/original/C2_TrainDev/trainA/19166.png,./datasets/original/C2_TrainDev/trainB/19166.png
./datasets/original/C2_TrainDev/trainA/31379.png,./datasets/original/C2_TrainDev/trainB/31379.png
